description,volume
"LiCaAs is half-Heusler structured and crystallizes in the cubic F-43m space group. Li(1) is bonded to four equivalent As(1) atoms to form LiAs4 tetrahedra that share corners with four equivalent Ca(1)As4 tetrahedra, corners with twelve equivalent Li(1)As4 tetrahedra, and edges with six equivalent Ca(1)As4 tetrahedra. All Li(1)-As(1) bond lengths are 2.89 Å. Ca(1) is bonded to four equivalent As(1) atoms to form CaAs4 tetrahedra that share corners with four equivalent Li(1)As4 tetrahedra, corners with twelve equivalent Ca(1)As4 tetrahedra, and edges with six equivalent Li(1)As4 tetrahedra. All Ca(1)-As(1) bond lengths are 2.89 Å. As(1) is bonded in a body-centered cubic geometry to four equivalent Li(1) and four equivalent Ca(1) atoms.
",305.58575479086585
"TlI is Tetraauricupride structured and crystallizes in the cubic Pm-3m space group. The structure is zero-dimensional and consists of one 7440-28-0 atom and one hydriodic acid atom.
",66.58577376789428
"CsCuO crystallizes in the orthorhombic Ama2 space group. Cs(1) is bonded in a distorted see-saw-like geometry to four equivalent O(1) atoms. There are a spread of Cs(1)-O(1) bond distances ranging from 3.09-3.20 Å. Cu(1) is bonded in a linear geometry to two equivalent O(1) atoms. Both Cu(1)-O(1) bond lengths are 1.84 Å. O(1) is bonded in a distorted L-shaped geometry to four equivalent Cs(1) and two equivalent Cu(1) atoms.
",625.5857293822921
"Sr(CdP)2 crystallizes in the trigonal P-3m1 space group. Sr(1) is bonded to six equivalent P(1) atoms to form SrP6 octahedra that share corners with twelve equivalent Cd(1)P4 tetrahedra, edges with six equivalent Sr(1)P6 octahedra, and edges with six equivalent Cd(1)P4 tetrahedra. All Sr(1)-P(1) bond lengths are 3.14 Å. Cd(1) is bonded to four equivalent P(1) atoms to form CdP4 tetrahedra that share corners with six equivalent Sr(1)P6 octahedra, corners with six equivalent Cd(1)P4 tetrahedra, edges with three equivalent Sr(1)P6 octahedra, and edges with three equivalent Cd(1)P4 tetrahedra. The corner-sharing octahedral tilt angles range from 18-54°. There are three shorter (2.66 Å) and one longer (2.80 Å) Cd(1)-P(1) bond length. P(1) is bonded to three equivalent Sr(1) and four equivalent Cd(1) atoms to form a mixture of distorted corner and edge-sharing PSr3Cd4 pentagonal bipyramids.
",288.5857561406963
"SKH1 crystallizes in the trigonal R3m space group. K(1) is bonded in a 9-coordinate geometry to three equivalent H(1) and six equivalent S(1) atoms. All K(1)-H(1) bond lengths are 2.91 Å. There are three shorter (3.30 Å) and three longer (3.35 Å) K(1)-S(1) bond lengths. H(1) is bonded in a distorted single-bond geometry to three equivalent K(1) and one S(1) atom. The H(1)-S(1) bond length is 1.35 Å. S(1) is bonded in a single-bond geometry to six equivalent K(1) and one H(1) atom.
",2551.585576454439
"TiPtSn is half-Heusler structured and crystallizes in the cubic F-43m space group. Ti(1) is bonded to four equivalent Pt(1) and six equivalent Sn(1) atoms to form a mixture of distorted corner and face-sharing TiSn6Pt4 tetrahedra. All Ti(1)-Pt(1) bond lengths are 2.70 Å. All Ti(1)-Sn(1) bond lengths are 3.12 Å. Pt(1) is bonded in a body-centered cubic geometry to four equivalent Ti(1) and four equivalent Sn(1) atoms. All Pt(1)-Sn(1) bond lengths are 2.70 Å. Sn(1) is bonded in a 10-coordinate geometry to six equivalent Ti(1) and four equivalent Pt(1) atoms.
",264.5857580463393
"LiMgBi is half-Heusler structured and crystallizes in the cubic F-43m space group. Li(1) is bonded to four equivalent Bi(1) atoms to form LiBi4 tetrahedra that share corners with four equivalent Mg(1)Bi4 tetrahedra, corners with twelve equivalent Li(1)Bi4 tetrahedra, and edges with six equivalent Mg(1)Bi4 tetrahedra. All Li(1)-Bi(1) bond lengths are 2.97 Å. Mg(1) is bonded to four equivalent Bi(1) atoms to form MgBi4 tetrahedra that share corners with four equivalent Li(1)Bi4 tetrahedra, corners with twelve equivalent Mg(1)Bi4 tetrahedra, and edges with six equivalent Li(1)Bi4 tetrahedra. All Mg(1)-Bi(1) bond lengths are 2.97 Å. Bi(1) is bonded in a body-centered cubic geometry to four equivalent Li(1) and four equivalent Mg(1) atoms.
",287.5857562200981
"Ca(ZnP)2 crystallizes in the trigonal P-3m1 space group. Ca(1) is bonded to six equivalent P(1) atoms to form CaP6 octahedra that share corners with twelve equivalent Zn(1)P4 tetrahedra, edges with six equivalent Ca(1)P6 octahedra, and edges with six equivalent Zn(1)P4 tetrahedra. All Ca(1)-P(1) bond lengths are 2.95 Å. Zn(1) is bonded to four equivalent P(1) atoms to form ZnP4 tetrahedra that share corners with six equivalent Ca(1)P6 octahedra, corners with six equivalent Zn(1)P4 tetrahedra, edges with three equivalent Ca(1)P6 octahedra, and edges with three equivalent Zn(1)P4 tetrahedra. The corner-sharing octahedral tilt angles range from 20-53°. There are three shorter (2.44 Å) and one longer (2.54 Å) Zn(1)-P(1) bond length. P(1) is bonded to three equivalent Ca(1) and four equivalent Zn(1) atoms to form a mixture of distorted corner and edge-sharing PCa3Zn4 pentagonal bipyramids.
",328.5857529646245
"Ba2ZnN2 crystallizes in the tetragonal I4/mmm space group. Ba(1) is bonded to five equivalent N(1) atoms to form a mixture of corner and edge-sharing BaN5 square pyramids. There is one shorter (2.65 Å) and four longer (2.99 Å) Ba(1)-N(1) bond lengths. Zn(1) is bonded in a linear geometry to two equivalent N(1) atoms. Both Zn(1)-N(1) bond lengths are 1.85 Å. N(1) is bonded to five equivalent Ba(1) and one Zn(1) atom to form a mixture of distorted corner and edge-sharing NBa5Zn octahedra. The corner-sharing octahedral tilt angles range from 0-7°.
",659.5857266826313
"CuYO2 crystallizes in the trigonal R-3m space group. Y(1) is bonded to six equivalent O(1) atoms to form distorted edge-sharing YO6 octahedra. All Y(1)-O(1) bond lengths are 2.30 Å. Cu(1) is bonded in a linear geometry to two equivalent O(1) atoms. Both Cu(1)-O(1) bond lengths are 1.83 Å. O(1) is bonded to three equivalent Y(1) and one Cu(1) atom to form a mixture of corner and edge-sharing OY3Cu tetrahedra.
",652.5857272384436
"BaS is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Ba(1) is bonded to six equivalent S(1) atoms to form a mixture of corner and edge-sharing BaS6 octahedra. The corner-sharing octahedra are not tilted. All Ba(1)-S(1) bond lengths are 3.23 Å. S(1) is bonded to six equivalent Ba(1) atoms to form a mixture of corner and edge-sharing SBa6 octahedra. The corner-sharing octahedra are not tilted.
",218.58576169882184
"CsNaTiO3 crystallizes in the orthorhombic Cmcm space group. Cs(1) is bonded in a distorted rectangular see-saw-like geometry to four equivalent O(1) atoms. There are two shorter (2.93 Å) and two longer (3.05 Å) Cs(1)-O(1) bond lengths. Na(1) is bonded in a 5-coordinate geometry to one O(1) and four equivalent O(2) atoms. The Na(1)-O(1) bond length is 2.53 Å. All Na(1)-O(2) bond lengths are 2.41 Å. Ti(1) is bonded in a 5-coordinate geometry to one O(1) and four equivalent O(2) atoms. The Ti(1)-O(1) bond length is 1.77 Å. All Ti(1)-O(2) bond lengths are 1.99 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 6-coordinate geometry to four equivalent Cs(1), one Na(1), and one Ti(1) atom. In the second O site, O(2) is bonded in a 4-coordinate geometry to two equivalent Na(1) and two equivalent Ti(1) atoms.
",793.585716042791
"CuInTe2 is Chalcopyrite structured and crystallizes in the tetragonal I-42d space group. Cu(1) is bonded to four equivalent Te(1) atoms to form CuTe4 tetrahedra that share corners with four equivalent Cu(1)Te4 tetrahedra and corners with eight equivalent In(1)Te4 tetrahedra. All Cu(1)-Te(1) bond lengths are 2.60 Å. In(1) is bonded to four equivalent Te(1) atoms to form InTe4 tetrahedra that share corners with four equivalent In(1)Te4 tetrahedra and corners with eight equivalent Cu(1)Te4 tetrahedra. All In(1)-Te(1) bond lengths are 2.86 Å. Te(1) is bonded to two equivalent Cu(1) and two equivalent In(1) atoms to form corner-sharing TeIn2Cu2 tetrahedra.
",173.5857652719024
"CsBeH3 is Potassium chlorate structured and crystallizes in the monoclinic P2_1/m space group. Cs(1) is bonded in a 9-coordinate geometry to three equivalent H(2) and six equivalent H(1) atoms. There is one shorter (3.09 Å) and two longer (3.32 Å) Cs(1)-H(2) bond lengths. There are a spread of Cs(1)-H(1) bond distances ranging from 3.08-3.27 Å. Be(1) is bonded in a trigonal planar geometry to one H(2) and two equivalent H(1) atoms. The Be(1)-H(2) bond length is 1.40 Å. Both Be(1)-H(1) bond lengths are 1.40 Å. There are two inequivalent H sites. In the first H site, H(2) is bonded in a distorted single-bond geometry to three equivalent Cs(1) and one Be(1) atom. In the second H site, H(1) is bonded in a distorted single-bond geometry to three equivalent Cs(1) and one Be(1) atom.
",1784.5856373556146
"KLiTe is Matlockite structured and crystallizes in the tetragonal P4/nmm space group. K(1) is bonded in a 5-coordinate geometry to five equivalent Te(1) atoms. There are four shorter (3.60 Å) and one longer (3.64 Å) K(1)-Te(1) bond length. Li(1) is bonded to four equivalent Te(1) atoms to form a mixture of corner and edge-sharing LiTe4 tetrahedra. All Li(1)-Te(1) bond lengths are 2.88 Å. Te(1) is bonded in a 9-coordinate geometry to five equivalent K(1) and four equivalent Li(1) atoms.
",325.58575320282995
"KSe is alpha boron-derived structured and crystallizes in the hexagonal P-62m space group. There are two inequivalent K sites. In the first K site, K(1) is bonded in a 6-coordinate geometry to two equivalent Se(1) and four equivalent Se(2) atoms. Both K(1)-Se(1) bond lengths are 3.39 Å. All K(1)-Se(2) bond lengths are 3.46 Å. In the second K site, K(2) is bonded in a 6-coordinate geometry to two equivalent Se(1) and four equivalent Se(2) atoms. Both K(2)-Se(1) bond lengths are 3.39 Å. All K(2)-Se(2) bond lengths are 3.32 Å. There are two inequivalent Se sites. In the first Se site, Se(2) is bonded in a 7-coordinate geometry to three equivalent K(1), three equivalent K(2), and one Se(2) atom. The Se(2)-Se(2) bond length is 2.45 Å. In the second Se site, Se(1) is bonded in a 7-coordinate geometry to three equivalent K(1), three equivalent K(2), and one Se(1) atom. The Se(1)-Se(1) bond length is 2.44 Å.
",252.5857589991608
"LiI is Molybdenum Carbide MAX Phase-like structured and crystallizes in the hexagonal P6_3/mmc space group. Li(1) is bonded to six equivalent I(1) atoms to form a mixture of corner, edge, and face-sharing LiI6 octahedra. The corner-sharing octahedral tilt angles are 48°. All Li(1)-I(1) bond lengths are 3.01 Å. I(1) is bonded to six equivalent Li(1) atoms to form a mixture of distorted corner and edge-sharing ILi6 pentagonal pyramids.
",247.5857593961698
"CdSe is Wurtzite structured and crystallizes in the hexagonal P6_3mc space group. Cd(1) is bonded to four equivalent Se(1) atoms to form corner-sharing CdSe4 tetrahedra. There are three shorter (2.69 Å) and one longer (2.70 Å) Cd(1)-Se(1) bond length. Se(1) is bonded to four equivalent Cd(1) atoms to form corner-sharing SeCd4 tetrahedra.
",187.5857641602773
"RbSH crystallizes in the monoclinic P2_1/m space group. Rb(1) is bonded in a 6-coordinate geometry to three equivalent H(1) and three equivalent S(1) atoms. All Rb(1)-H(1) bond lengths are 3.14 Å. There is one shorter (3.44 Å) and two longer (3.46 Å) Rb(1)-S(1) bond lengths. H(1) is bonded in a single-bond geometry to three equivalent Rb(1) and one S(1) atom. The H(1)-S(1) bond length is 1.35 Å. S(1) is bonded in a distorted single-bond geometry to three equivalent Rb(1) and one H(1) atom.
",2564.458303244592
"Li2CN2 crystallizes in the tetragonal I4/mmm space group. Li(1) is bonded to four equivalent N(1) atoms to form a mixture of distorted corner and edge-sharing LiN4 tetrahedra. All Li(1)-N(1) bond lengths are 2.09 Å. C(1) is bonded in a linear geometry to two equivalent N(1) atoms. Both C(1)-N(1) bond lengths are 1.24 Å. N(1) is bonded in a 5-coordinate geometry to four equivalent Li(1) and one C(1) atom.
",2042.5856168699515
"CaSnF6 crystallizes in the trigonal R-3 space group. Ca(1) is bonded to six equivalent F(1) atoms to form CaF6 octahedra that share corners with six equivalent Sn(1)F6 octahedra. The corner-sharing octahedral tilt angles are 23°. All Ca(1)-F(1) bond lengths are 2.27 Å. Sn(1) is bonded to six equivalent F(1) atoms to form SnF6 octahedra that share corners with six equivalent Ca(1)F6 octahedra. The corner-sharing octahedral tilt angles are 23°. All Sn(1)-F(1) bond lengths are 2.00 Å. F(1) is bonded in a bent 150 degrees geometry to one Ca(1) and one Sn(1) atom.
",601.5857312879351
"LiN3 crystallizes in the monoclinic C2/m space group. Li(1) is bonded to six equivalent N(1) atoms to form edge-sharing LiN6 octahedra. There are two shorter (2.23 Å) and four longer (2.30 Å) Li(1)-N(1) bond lengths. There are two inequivalent N sites. In the first N site, N(1) is bonded in a rectangular see-saw-like geometry to three equivalent Li(1) and one N(2) atom. The N(1)-N(2) bond length is 1.18 Å. In the second N site, N(2) is bonded in a linear geometry to two equivalent N(1) atoms.
",2131.5856098031923
"RbLiSe is Matlockite structured and crystallizes in the tetragonal P4/nmm space group. Rb(1) is bonded in a 5-coordinate geometry to five equivalent Se(1) atoms. There are four shorter (3.49 Å) and one longer (3.67 Å) Rb(1)-Se(1) bond length. Li(1) is bonded to four equivalent Se(1) atoms to form a mixture of corner and edge-sharing LiSe4 tetrahedra. All Li(1)-Se(1) bond lengths are 2.69 Å. Se(1) is bonded in a 9-coordinate geometry to five equivalent Rb(1) and four equivalent Li(1) atoms.
",346.5857515353923
"Li5SbO5 crystallizes in the monoclinic C2/m space group. There are three inequivalent Li sites. In the first Li site, Li(1) is bonded to one O(1), one O(2), and three equivalent O(3) atoms to form distorted LiO5 square pyramids that share corners with two equivalent Sb(1)O6 octahedra, corners with three equivalent Li(1)O5 square pyramids, corners with two equivalent Li(3)O5 trigonal bipyramids, edges with two equivalent Sb(1)O6 octahedra, edges with two equivalent Li(1)O5 square pyramids, and edges with three equivalent Li(3)O5 trigonal bipyramids. The corner-sharing octahedral tilt angles range from 1-9°. The Li(1)-O(1) bond length is 1.98 Å. The Li(1)-O(2) bond length is 2.38 Å. There is one shorter (2.01 Å) and two longer (2.10 Å) Li(1)-O(3) bond lengths. In the second Li site, Li(2) is bonded in a square co-planar geometry to two equivalent O(1) and two equivalent O(3) atoms. Both Li(2)-O(1) bond lengths are 1.98 Å. Both Li(2)-O(3) bond lengths are 2.15 Å. In the third Li site, Li(3) is bonded to one O(2), one O(3), and three equivalent O(1) atoms to form LiO5 trigonal bipyramids that share corners with two equivalent Li(1)O5 square pyramids, corners with three equivalent Li(3)O5 trigonal bipyramids, edges with three equivalent Sb(1)O6 octahedra, edges with three equivalent Li(1)O5 square pyramids, and edges with two equivalent Li(3)O5 trigonal bipyramids. The Li(3)-O(2) bond length is 2.26 Å. The Li(3)-O(3) bond length is 2.10 Å. There is one shorter (2.03 Å) and two longer (2.08 Å) Li(3)-O(1) bond lengths. Sb(1) is bonded to two equivalent O(1), two equivalent O(2), and two equivalent O(3) atoms to form SbO6 octahedra that share corners with two equivalent Sb(1)O6 octahedra, corners with four equivalent Li(1)O5 square pyramids, edges with four equivalent Li(1)O5 square pyramids, and edges with six equivalent Li(3)O5 trigonal bipyramids. The corner-sharing octahedra are not tilted. Both Sb(1)-O(1) bond lengths are 1.99 Å. Both Sb(1)-O(2) bond lengths are 2.03 Å. Both Sb(1)-O(3) bond lengths are 2.00 Å. There are three inequivalent O sites. In the first O site, O(1) is bonded to one Li(1), one Li(2), three equivalent Li(3), and one Sb(1) atom to form OLi5Sb octahedra that share corners with four equivalent O(1)Li5Sb octahedra, edges with two equivalent O(1)Li5Sb octahedra, edges with three equivalent O(2)Li4Sb2 octahedra, and edges with five equivalent O(3)Li5Sb octahedra. The corner-sharing octahedral tilt angles range from 0-23°. In the second O site, O(2) is bonded to two equivalent Li(1), two equivalent Li(3), and two equivalent Sb(1) atoms to form OLi4Sb2 octahedra that share corners with two equivalent O(2)Li4Sb2 octahedra, corners with four equivalent O(3)Li5Sb octahedra, edges with four equivalent O(3)Li5Sb octahedra, and edges with six equivalent O(1)Li5Sb octahedra. The corner-sharing octahedral tilt angles range from 0-18°. In the third O site, O(3) is bonded to one Li(2), one Li(3), three equivalent Li(1), and one Sb(1) atom to form OLi5Sb octahedra that share corners with two equivalent O(2)Li4Sb2 octahedra, corners with four equivalent O(3)Li5Sb octahedra, edges with two equivalent O(2)Li4Sb2 octahedra, edges with two equivalent O(3)Li5Sb octahedra, and edges with five equivalent O(1)Li5Sb octahedra. The corner-sharing octahedral tilt angles range from 0-28°.
",768.9388632748868
